CustomerID,Gender,Age,SubscriptionType,MonthlyCharges,TenureMonths,NumSupportTickets,AutoRenew,PaymentMethod,Churn
CUST22556,Female,64.88723082397131,Plus,32.67778586527489,64.64042718668513,0.0,Yes,PayPal,No
CUST32644,Female,45.944700135735104,Plus,56.54711893915994,69.73921959267787,0.723275862359266,Yes,PayPal,Yes
CUST27140,Female,44.49248437188745,Basic,38.979391323197405,3.4559037097763117,4.106677095507523,Yes,CreditCard,No
CUST47156,Male,52.70279781136817,Basic,25.21468602917563,28.33972209400042,1.6633653044659364,No,DebitCard,No
CUST51960,Male,54.509089999830614,Plus,25.70949387795499,50.87682597986906,1.834140769174553,Yes,DebitCard,No
CUST22193,Male,58.367993149691316,Plus,94.30523440170957,54.426213809825725,0.0,Yes,PayPal,No
CUST39307,Female,58.84058495262415,Premium,89.1183547015595,49.729358935323674,1.0708841226882886,No,PayPal,Yes
CUST73102,Female,60.02404002474736,Premium,77.87441121786026,27.639469271873864,2.750395440846554,No,PayPal,No
CUST15448,Female,21.147374489060983,Basic,77.05742132021958,15.535084990795752,6.013228622658926,No,CreditCard,Yes
CUST27260,Female,46.06913928019309,Premium,16.04308986795233,19.168738011870225,3.202510295345427,Yes,CreditCard,No
CUST79186,Male,53.728711508802164,Plus,27.92264972011612,64.5751557018568,2.5152864256059653,No,CreditCard,Yes
CUST74759,Female,52.907542233645984,Premium,12.684052372268296,5.756786597548472,0.5688358793652758,Yes,DebitCard,Yes
CUST18587,Male,59.96102522186671,Premium,23.139090211036574,30.481600150331005,2.992778033142367,No,DebitCard,No
CUST87935,Female,50.50821669902697,Basic,29.933405431287078,67.39189452296434,3.131773369175432,Yes,PayPal,Yes
CUST66131,Female,27.41847517852056,Plus,91.11599689925953,29.786025429376927,0.0,Yes,PayPal,No
CUST32929,Female,23.279668365448256,Plus,87.38897486705734,60.67715273804708,0.0,Yes,CreditCard,No
CUST59079,Female,25.29933320492343,Plus,25.7418296070869,13.410178057223712,1.737410277001393,Yes,CreditCard,Yes
CUST75988,Female,21.361168227844605,Premium,42.22724711032263,17.6370390256901,0.0,Yes,PayPal,No
CUST53858,Male,29.042984950518466,Plus,90.68944158220313,60.07597507911862,3.4020846588065474,No,DebitCard,Yes
CUST48292,Male,50.52122273996551,Basic,30.818421929267203,23.73551889758744,1.619123126160873,No,PayPal,No
CUST76736,Female,64.59620204407435,Basic,13.8197781251837,50.90198678975186,1.9611092081155974,No,CreditCard,No
CUST90969,Female,62.307865288643924,Basic,86.35463817527454,70.47514998717934,6.143348266539027,Yes,CreditCard,Yes
CUST30566,Male,41.64494244064151,Plus,98.69298934253074,21.746678264753417,1.4469462327866014,Yes,DebitCard,Yes
CUST17599,Female,57.707405648126255,Basic,66.55666237816865,54.08826586045658,0.21252046069704061,No,PayPal,No
CUST81136,Male,57.70875726253813,Plus,66.67673685351379,6.423374516888268,0.0,Yes,CreditCard,Yes
CUST62621,Male,50.92679471658228,Basic,11.52927440176716,24.852438770336637,6.797842837860738,Yes,CreditCard,Yes
CUST66925,Female,43.76248126059289,Basic,31.897734236160836,31.86214991994498,0.17620420532381398,Yes,CreditCard,Yes
CUST10450,Male,63.31738394126625,Premium,8.491055846296572,38.15746930559686,2.5995431994163414,No,CreditCard,Yes
CUST41390,Male,64.95779348129233,Basic,81.45783858602339,44.97015198417263,0.35890574854668467,No,CreditCard,Yes
CUST28864,Female,56.01174596178066,Premium,67.50760710046237,57.905579922811036,0.0,Yes,DebitCard,No
CUST52670,Male,58.19571618994321,Plus,69.22686231737127,38.585583825074,2.946565507572485,No,DebitCard,Yes
CUST89250,Female,67.11597094720719,Basic,81.3202840210718,36.797695856777665,1.4446099408380528,No,CreditCard,Yes
CUST78083,Female,50.699278934940715,Plus,42.278267554657006,16.527748038438386,0.0,No,CreditCard,No
CUST10370,Male,36.42282941299335,Plus,35.11320197981078,32.74039364005425,0.0,No,DebitCard,No
CUST90477,Female,36.706572707014026,Basic,55.071690390537945,56.93848454072085,5.682870534576066,Yes,DebitCard,Yes
CUST69915,Male,54.104549901585834,Plus,31.98900617391002,52.60146675750435,1.4061188378595841,No,PayPal,Yes
CUST19944,Male,29.31430278062838,Plus,21.550320807087637,13.15104637231481,4.215955137227244,No,CreditCard,Yes
CUST11829,Male,60.21117065410176,Basic,89.03851947896581,69.11138944015076,0.037953052736933834,Yes,PayPal,Yes
CUST11119,Male,19.01711984079591,Premium,86.45802916569254,59.12670949630466,3.49150717951468,Yes,DebitCard,No
CUST96905,Male,47.842029893416175,Basic,59.692127666527114,57.122839777826805,4.3100323687913065,Yes,CreditCard,No
CUST48167,Male,17.052931490680805,Basic,86.26983140401177,61.45631454567048,0.6572500066199642,Yes,CreditCard,Yes
CUST47499,Male,42.44136272495707,Premium,41.33781912472399,9.727947586596787,5.78011871683312,No,CreditCard,Yes
CUST77113,Male,23.455955654538425,Plus,48.753127062003415,43.09479260023912,1.4169232659681406,Yes,CreditCard,Yes
CUST54200,Female,64.43813368137259,Premium,20.794721655224876,48.43410098385782,0.3331206212427711,Yes,DebitCard,Yes
CUST62281,Male,33.67291380538447,Plus,62.95322858444695,27.281605082137766,3.2224824213100316,Yes,CreditCard,Yes
CUST99819,Male,32.348084307760324,Basic,48.06631837019559,66.10969885894357,0.5377921272304785,Yes,CreditCard,Yes
CUST81654,Male,66.56536561304863,Premium,98.64613142911871,8.022560416175157,3.8248759259220733,Yes,DebitCard,Yes
CUST32779,Female,34.46869758628992,Basic,64.72445226701699,13.54542328080694,3.5305884505874996,Yes,CreditCard,Yes
CUST57133,Male,57.20743464461993,Premium,18.031594528707704,70.06030553354108,0.14612334086689613,Yes,DebitCard,Yes
CUST46566,Male,35.6447044163475,Premium,26.268753626181194,63.41338077217039,3.883213534323965,No,DebitCard,Yes
CUST90002,Female,29.356841598716862,Premium,40.00210639541175,22.335851389577424,0.0,Yes,PayPal,No
CUST54483,Male,30.616307198668988,Premium,20.952188486989538,3.03622837326324,0.0,Yes,DebitCard,No
CUST55811,Female,31.381517267046718,Plus,35.15600454909611,71.35902535494141,0.0,Yes,CreditCard,No
CUST50352,Female,35.89909284844984,Basic,89.72395771735215,2.8657577650843176,1.7171308586314857,Yes,PayPal,No
CUST68860,Female,22.560044390044858,Basic,98.05158765756384,58.67719570930443,1.5818082626464927,No,DebitCard,Yes
CUST38860,Female,26.124450782355993,Plus,75.88140343485736,45.479151704860804,2.9004303163136167,No,PayPal,No
CUST59651,Male,32.931580939190056,Plus,30.77447862137348,60.85048130399657,0.0,Yes,CreditCard,Yes
CUST80130,Male,18.384956970741705,Plus,37.24531889735786,22.605919324778046,0.0,No,CreditCard,Yes
CUST19851,Male,61.25609734376091,Plus,86.99704970244085,47.0692050215355,1.9286943580199316,Yes,CreditCard,No
CUST53125,Male,24.241798713706586,Basic,36.845111032620814,17.005270133761734,0.0,Yes,DebitCard,Yes
CUST53215,Male,51.89891448602663,Basic,77.16974597640352,59.459847586076975,2.0382743108563974,Yes,PayPal,No
CUST50735,Male,46.22136688572848,Plus,92.56027472060754,54.37196109406336,3.4350872075648127,Yes,DebitCard,No
CUST59365,Male,30.36580912595806,Plus,54.05027803391202,48.919043831437946,1.6835202815772483,Yes,CreditCard,Yes
CUST64050,Male,32.84978014149424,Premium,35.19202974972701,33.32414315391387,1.0663489929861452,Yes,DebitCard,No
CUST22698,Male,64.30354110155376,Plus,77.67629251752575,27.724177237698175,2.0443697825236704,Yes,CreditCard,No
CUST11234,Male,49.65071893810965,Basic,93.00220864373374,56.757506542207516,0.0,No,CreditCard,Yes
CUST18339,Male,64.00603054828841,Premium,52.808488513412705,62.15823297276657,1.690397807360502,Yes,DebitCard,Yes
CUST24939,Male,56.84118508461861,Plus,70.47739773538298,4.54284814186899,2.7743416740724594,Yes,PayPal,No
CUST43608,Female,26.60694402299424,Plus,21.157498264903783,3.1057590154274823,4.463339071209151,Yes,PayPal,No
CUST26906,Male,39.8368661837875,Basic,97.93321585803714,19.705921805748048,0.0,Yes,PayPal,Yes
CUST27251,Male,57.95859255254632,Basic,48.56509304822985,12.915586772898264,3.7362727694490694,No,DebitCard,No
CUST33413,Female,21.851872736920946,Premium,50.77440900989068,5.332381160906651,1.311525708186037,Yes,PayPal,No
CUST17254,Male,26.949706510934387,Basic,51.64331191252373,65.69433389555165,0.0,No,DebitCard,Yes
CUST69926,Female,29.58398063120626,Basic,91.21253402240498,27.1186689809794,0.18074155888898932,No,PayPal,No
CUST25014,Female,47.86733884887824,Basic,48.88051067009294,49.152430001770654,1.0502216211612427,Yes,DebitCard,Yes
CUST67570,Male,45.66686683983534,Basic,62.35338436164829,59.902303395221296,2.066786509705334,Yes,PayPal,No
CUST91534,Male,63.04741995569518,Basic,98.32798820882624,53.60412612232055,0.8459519999840592,No,PayPal,No
CUST63234,Female,35.01687781966031,Plus,77.11995792152113,38.69685629999738,0.26916295780924737,No,CreditCard,Yes
CUST96975,Female,29.233392521847435,Premium,90.89318207945958,32.463853072955686,3.8957527181562073,No,PayPal,No
CUST50417,Male,31.7520123100784,Premium,14.637261595969838,67.44582257661052,1.082463613018155,Yes,PayPal,No
CUST74031,Male,16.789681944358957,Basic,32.88251868223069,64.62442088129424,0.45890728603347175,Yes,DebitCard,Yes
CUST35761,Female,63.50741606840958,Plus,16.909638644493906,48.110932998656274,3.262469530308796,No,DebitCard,Yes
CUST64294,Female,30.508816768914,Premium,93.86858202193913,29.096386254661905,5.049885344704586,No,CreditCard,Yes
CUST28681,Male,65.19082817258055,Plus,66.66748435578405,27.263795515129456,0.0,No,DebitCard,Yes
CUST88508,Male,32.232634341842264,Plus,36.90507091477105,8.035552951885053,2.0779998557844115,No,CreditCard,Yes
CUST86620,Male,66.00619242280372,Plus,56.157780137278344,4.233379672586238,1.5143923501652665,Yes,DebitCard,No
CUST56860,Female,41.2636534852235,Plus,65.73883170146485,26.38025687696161,3.6473259122133106,Yes,DebitCard,No
CUST83150,Female,28.54318726222765,Basic,17.390840854183413,7.249369067045507,0.0,No,DebitCard,Yes
CUST49868,Male,36.121647898230336,Basic,16.93525933109852,22.272384369066998,1.7844018416372607,No,CreditCard,Yes
CUST43796,Female,24.362468102856774,Premium,48.17625781990693,47.80524560249832,3.3026528588429107,Yes,CreditCard,No
CUST21795,Female,36.01376295808343,Premium,58.866723635884256,11.912514784857692,2.06613974300228,No,PayPal,No
CUST23606,Male,29.433226974176527,Premium,60.34458592092602,33.113473945923175,0.0,Yes,DebitCard,No
CUST57865,Female,53.34592433254937,Basic,91.8846732862648,26.776577945132004,3.0456047358350737,No,DebitCard,No
CUST68196,Male,43.90050474922078,Plus,88.85035584677605,4.3625070321935135,3.86708320058477,No,CreditCard,No
CUST29835,Male,60.695594413132,Basic,23.100398276504457,19.95678536110461,1.8456952709995353,Yes,DebitCard,No
CUST72817,Male,37.8711508775376,Plus,55.41312925543288,51.961929138382295,3.388051391434268,No,DebitCard,Yes
CUST36695,Male,57.77209947770902,Plus,43.318311611815105,61.78297020577492,1.9898378171029694,No,CreditCard,No
CUST73863,Female,47.51142497633087,Plus,40.907019753644796,11.995210972338642,0.0,No,CreditCard,Yes
CUST62744,Female,40.393386220860926,Plus,79.56512681265805,46.879962845361376,1.4518566966995772,No,PayPal,Yes
CUST90198,Female,60.412768144519674,Plus,37.994093240798534,60.39747425531614,4.6734064548211816,No,CreditCard,Yes
CUST28460,Male,32.05568939802815,Basic,57.625754523758026,61.249478958081085,2.5518911894151612,Yes,PayPal,Yes
CUST12480,Male,43.8244217119932,Premium,38.96458148986853,15.907144224344293,0.0313700162008308,Yes,CreditCard,Yes
CUST45763,Female,41.67983869810461,Premium,42.58309480892905,26.215295474533452,2.4775312230080644,No,DebitCard,Yes
CUST58103,Female,27.92908645226699,Plus,91.90500123508826,58.58132492563745,2.427428027382926,No,CreditCard,Yes
CUST44068,Female,57.98670421250369,Plus,65.72405763167667,37.81354723518106,4.338687358777783,No,CreditCard,Yes
CUST90965,Male,65.08765092813005,Plus,97.2504745000407,10.365359607851675,1.4196689117982437,Yes,CreditCard,Yes
CUST56198,Male,65.00887974046009,Basic,73.31745223486045,61.80776879226259,1.521454872488867,No,CreditCard,Yes
CUST92414,Female,52.84511565545101,Basic,51.08208529336591,42.74584642116569,1.6063842705912843,No,DebitCard,Yes
CUST93143,Female,33.925518921527726,Plus,32.86717384708765,1.3999855209163097,3.2023009330533694,Yes,CreditCard,No
CUST84439,Female,43.504321595344855,Premium,79.03046047049676,45.341950975600604,7.523911769680515,No,DebitCard,No
CUST14601,Male,35.77029441828657,Basic,87.42191431732489,69.31162390271858,1.5197393619440351,Yes,PayPal,Yes
CUST51562,Female,20.075256720115114,Basic,65.1761673953527,4.405888278553503,4.801409938441882,Yes,DebitCard,No
CUST36363,Male,32.765580939691,Basic,25.838979455720484,35.77156835909516,1.824449562805635,Yes,PayPal,Yes
CUST62134,Female,30.08159198846817,Premium,46.994489168089444,49.06559308956236,1.616131947200107,Yes,CreditCard,No
CUST49368,Male,28.447171314941635,Premium,86.30355349460326,62.43452143706028,1.7092047915720525,No,CreditCard,No
CUST41389,Male,24.78495858561554,Plus,44.63094346781964,48.26077137954069,5.921712796055435,No,PayPal,Yes
CUST90640,Female,41.057642441014615,Premium,74.34836241416436,43.63929325504657,0.0,Yes,PayPal,Yes
CUST87457,Male,52.99373183806205,Premium,92.01562492928727,59.422716927499806,0.27328572247575733,Yes,PayPal,Yes
CUST66423,Male,39.405125606605345,Basic,13.999240462231285,20.44217030265504,0.40436111721230417,No,DebitCard,No
CUST41888,Male,33.49583156496835,Basic,44.874068251247174,41.32338264925253,3.279550111319348,No,PayPal,Yes
CUST10663,Male,58.95508415150447,Basic,55.421238122828214,33.82954032241986,0.13001482967344824,Yes,PayPal,Yes
CUST58826,Female,65.96837507652317,Premium,61.42422404828012,25.369587359284196,0.0,Yes,PayPal,Yes
CUST19175,Male,44.14622952877506,Premium,36.879595091886934,14.476502324287733,1.27919740748324,Yes,DebitCard,Yes
CUST86802,Female,66.03862549283753,Basic,95.58961101611065,4.6865287076636655,0.0,Yes,DebitCard,Yes
CUST11847,Male,68.89697056343165,Plus,22.512666079607406,63.73292148302121,0.0,No,DebitCard,Yes
CUST12008,Female,26.008825131504725,Plus,62.70282293786423,22.05185783477839,3.5785742544734376,No,CreditCard,No
CUST35701,Female,24.71877975055583,Plus,20.89974418711346,55.32953767002876,1.037691239956073,No,PayPal,Yes
CUST11866,Female,25.627055379740238,Basic,97.79726885917744,53.948753310883376,1.2687528410562157,No,DebitCard,Yes
CUST53150,Male,51.82604516916995,Premium,60.040731216099125,39.928194801318966,1.5436860239688728,Yes,DebitCard,No
CUST39374,Female,24.779667623211655,Plus,96.88352911003268,65.07782830010083,0.6144214839630113,Yes,CreditCard,Yes
CUST73352,Female,29.4595598351493,Basic,52.39236436560569,53.44317339994927,3.093581176393518,Yes,CreditCard,Yes
CUST39918,Female,48.35620103279784,Premium,12.88526678302062,14.419198486491025,0.0,No,PayPal,Yes
CUST34122,Male,59.850275856624066,Premium,68.45600764527136,64.83443163116085,3.512542784296635,No,CreditCard,No
CUST49266,Male,51.824985866966976,Plus,32.82355207336127,30.86489942510069,7.826369614841674,No,DebitCard,No
CUST71650,Male,58.36048317461309,Basic,59.88025805728749,49.871151733151606,1.26797416123051,Yes,DebitCard,Yes
CUST90447,Female,17.635234951816244,Plus,53.062703387933574,52.87481015349226,4.182277103540967,Yes,PayPal,Yes
CUST63970,Male,39.33920458954348,Plus,75.8116092292679,14.900154509034184,1.7528351989139872,Yes,DebitCard,No
CUST49799,Male,51.65758823590046,Premium,25.82115170354614,38.02041058006282,0.6842088598702103,Yes,DebitCard,Yes
CUST11806,Male,15.057889488933787,Basic,25.69837215836275,67.40599093057156,0.682734519753829,Yes,PayPal,No
CUST98591,Male,44.500610489417426,Basic,93.66710817762007,5.750614939419687,2.154312317873301,No,DebitCard,Yes
CUST16597,Female,19.579923697329754,Plus,67.82194835621944,2.767177999182714,0.0,Yes,PayPal,Yes
CUST28319,Female,45.75484740842175,Plus,56.518503652913054,38.734893790734944,1.709792705418939,No,CreditCard,Yes
CUST70935,Female,36.899506192557176,Plus,97.62250599988512,51.75727047171226,0.0,Yes,CreditCard,No
CUST71492,Female,18.42486473631998,Premium,57.37140332299908,44.791669993284344,0.8967254634018658,Yes,PayPal,Yes
CUST52535,Male,35.31363743318529,Plus,98.2319867870419,10.04188900069048,1.3433191427839395,Yes,DebitCard,Yes
CUST36162,Male,33.16605685515716,Basic,88.44038794843215,4.419696859545472,4.173147062040218,No,DebitCard,No
CUST33542,Female,47.69715634383202,Basic,67.51409533686775,6.390598908770564,0.0,No,CreditCard,No
CUST32003,Female,20.27959712320581,Premium,80.96399111590641,16.057774359516184,0.0,Yes,DebitCard,Yes
CUST57632,Female,69.47872567134611,Premium,97.924673436472,0.38175441777127794,0.0,Yes,DebitCard,Yes
CUST74756,Female,34.859365169779615,Basic,33.978175111299805,39.14253842638705,0.4013912774275685,No,PayPal,No
CUST14922,Female,64.33126392742332,Plus,20.90193666734243,42.32654543899113,2.7617896506938697,Yes,PayPal,No
CUST22266,Female,36.73046411564565,Premium,98.98944797354893,40.73750173952379,4.3722320057720445,Yes,PayPal,Yes
CUST17792,Female,45.473289067704115,Basic,47.287497229166725,12.730722643301261,0.46294501400632204,No,CreditCard,Yes
CUST45570,Male,41.70512257593737,Premium,40.99984629173063,30.27193737726701,1.5086838918878989,No,CreditCard,Yes
CUST43799,Male,18.377026500373205,Basic,80.2618024983024,1.9064582268787733,2.5648552747509776,Yes,PayPal,No
CUST80062,Female,40.20959524155717,Plus,46.40846285518222,8.928680613102022,0.0,Yes,CreditCard,Yes
CUST50966,Female,51.42555542900225,Plus,57.40378778450694,13.597996389798276,0.0,Yes,PayPal,No
CUST75019,Female,56.2096036486832,Premium,62.25316494166922,53.87207104653272,0.0,Yes,PayPal,Yes
CUST17402,Female,20.76116731180031,Basic,51.25938267768997,10.457625769870265,5.511701024547296,Yes,DebitCard,No
CUST52888,Male,40.803126615907786,Basic,36.747328608360554,45.58916527661422,8.556871773611899,Yes,CreditCard,No
CUST12991,Female,20.87287787716197,Premium,51.20805490831989,8.898145711327071,0.0,Yes,DebitCard,Yes
CUST20719,Female,40.107130652747834,Plus,36.41249440591224,40.851366982889246,0.0,No,DebitCard,Yes
CUST10920,Female,43.82524930683974,Premium,65.89706603714085,32.65992324689502,0.0,Yes,DebitCard,No
